setup_name,stock_code,stock_name,entry_date,entry_price,signal_date,signal_close,return_5d,return_10d,return_20d,return_60d,hold_return_5d,hold_return_10d,hold_return_20d,hold_return_60d,realized_drawdown,hit_stop,stop_reason,stop_date,stop_price,rs_rank_at_entry,proxy_symbol,market_proxy_return_20d,stock_return_20d,relative_return_vs_market_20d,breadth_below_ma20_pct,regime_event_id,regime_start_date,regime_end_date,momentum_flow,mtf_signal,sector
D_CRASH_SURVIVOR,2022,聚亨,2026-03-31,9.02,2026-03-30,9.11,1.66,-1.11,-1.11,-1.11,1.66,-1.77,-9.98,,-1.88,true,BREAK_MA60,2026-04-14,8.92,79.71,0050,-8.03,-0.33,7.70,64.64,4,2026-03-30,2026-03-31,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2023,燁輝,2025-04-18,15.65,2025-04-17,15.55,-0.96,-0.96,-0.96,-0.96,0.96,0.64,-2.88,0.00,-1.60,true,BREAK_MA60,2025-04-21,15.50,86.71,0050,-12.17,-6.04,6.13,90.90,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,2027,大成鋼,2025-03-14,49.65,2025-03-13,49.50,2.32,2.52,-10.07,-10.07,2.32,2.52,-5.74,-28.80,-10.07,true,PCT_-10,2025-04-07,44.65,96.90,0050,-8.16,17.86,26.02,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2029,盛餘,2025-03-20,27.65,2025-03-19,27.50,-2.89,-14.29,-14.29,-14.29,-2.89,-14.29,-16.27,-15.91,-14.29,true,BREAK_MA60,2025-04-07,23.70,81.60,0050,-8.65,7.84,16.49,67.98,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2030,彰源,2025-03-14,18.75,2025-03-13,18.75,-3.20,-7.20,-7.20,-7.20,-3.20,-7.20,-18.13,-20.00,-8.80,true,BREAK_MA60,2025-03-28,17.40,80.94,0050,-8.16,10.95,19.11,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2032,新鋼,2025-03-14,19.80,2025-03-13,19.70,-2.78,-6.06,-16.41,-16.41,-2.78,-6.06,-20.96,-25.00,-16.41,true,BREAK_MA60,2025-04-07,16.55,96.06,0050,-8.16,34.93,43.10,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2034,允強,2025-03-20,27.20,2025-03-19,27.10,-6.07,-11.21,-11.21,-11.21,-6.07,-19.12,-27.57,-22.24,-11.76,true,PCT_-10,2025-03-31,24.15,88.52,0050,-8.65,1.69,10.34,67.98,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2049,上銀,2026-03-31,257.00,2026-03-30,247.00,-11.28,-11.28,-11.28,-11.28,-4.67,8.56,21.60,,-12.26,true,PCT_-10,2026-04-02,228.00,77.57,0050,-8.03,-2.37,5.66,64.64,4,2026-03-30,2026-03-31,STRUCTURAL_SHIFT_UP,MODERATE,
D_CRASH_SURVIVOR,2059,川湖,2025-03-20,1950.00,2025-03-19,1925.00,-2.56,-15.38,-15.38,-15.38,-2.56,-24.10,-15.64,10.26,-15.64,true,BREAK_MA60,2025-03-31,1650.00,98.41,0050,-8.65,3.77,12.43,67.98,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2059,川湖,2026-03-31,3350.00,2026-03-30,3460.00,-5.22,-5.22,-5.22,-5.22,-2.24,2.84,16.72,,-5.37,true,BREAK_MA60,2026-04-07,3175.00,71.69,0050,-8.03,1.17,9.20,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2065,SHEH FUNG SCREWS CO LTD,2026-03-31,32.30,2026-03-30,32.30,-6.97,-6.97,-6.97,-6.97,-6.50,-3.72,-10.06,,-7.12,true,BREAK_MA60,2026-04-01,30.05,71.85,0050,-8.03,5.38,13.41,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2069,運錩,2025-03-14,19.25,2025-03-13,19.10,-1.04,-7.27,-9.35,-9.35,-1.04,-7.27,-15.32,-18.96,-10.13,true,BREAK_MA60,2025-03-31,17.45,82.92,0050,-8.16,8.83,17.00,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2069,運錩,2026-03-31,18.90,2026-03-30,18.90,-1.85,-1.85,-1.85,-1.85,-0.79,-2.12,-0.53,,-2.12,true,BREAK_MA60,2026-04-01,18.55,84.35,0050,-8.03,0.27,8.29,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2073,SSMC,2025-04-15,29.00,2025-04-14,28.10,2.41,0.00,0.00,-3.45,2.41,0.00,0.00,-2.93,-9.31,true,BREAK_MA60,2025-05-23,28.00,81.41,0050,-9.61,-2.26,7.35,96.07,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2073,SSMC,2025-04-17,29.70,2025-04-16,28.00,-2.36,-2.36,-2.36,-5.72,-2.36,-2.36,-2.36,-6.40,-11.45,true,BREAK_MA60,2025-05-23,28.00,79.17,0050,-10.82,-0.71,10.11,91.98,3,2025-03-31,2025-04-25,STRUCTURAL_SHIFT_UP,MODERATE,
D_CRASH_SURVIVOR,2073,SSMC,2025-04-25,26.30,2025-04-24,29.00,10.27,10.27,6.46,6.46,10.27,10.27,6.46,9.70,0.00,true,BREAK_MA60,2025-05-23,28.00,85.32,0050,-12.32,2.84,15.16,77.15,3,2025-03-31,2025-04-25,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2103,台橡,2026-03-31,20.15,2026-03-30,19.95,-2.98,-3.97,-2.48,-1.74,-2.98,-3.97,-2.48,,-9.43,true,BREAK_MA60,2026-05-22,19.80,82.06,0050,-8.03,5.56,13.58,64.64,4,2026-03-30,2026-03-31,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2104,國際中橡,2026-03-31,12.95,2026-03-30,12.65,-7.72,-7.72,-7.72,-7.72,-7.72,-11.20,-17.37,,-7.72,true,BREAK_MA60,2026-04-09,11.95,80.02,0050,-8.03,2.85,10.87,64.64,4,2026-03-30,2026-03-31,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,2105,正新,2025-04-17,49.80,2025-04-16,49.85,-0.80,-0.80,-0.80,-0.80,2.61,-0.20,2.81,-20.08,-2.41,true,BREAK_MA60,2025-04-18,49.40,86.66,0050,-10.82,-1.87,8.95,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2107,厚生,2025-04-17,25.00,2025-04-16,25.00,0.40,0.40,0.40,0.40,-1.60,3.60,6.20,-2.40,-0.20,true,BREAK_MA60,2025-04-18,25.10,82.09,0050,-10.82,-5.12,5.70,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2109,華豐,2025-04-08,15.70,2025-04-07,17.00,13.06,13.06,13.06,13.06,8.60,7.32,13.06,6.05,0.00,true,BREAK_MA60,2025-04-09,17.75,72.67,0050,-15.79,-10.05,5.74,98.26,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2204,中華,2025-03-20,80.50,2025-03-19,79.70,-2.86,-2.86,-2.86,-2.86,-6.46,-16.15,-18.63,-20.62,-2.86,true,BREAK_MA60,2025-03-21,78.20,84.57,0050,-8.65,-2.21,6.44,67.98,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,CONFLICTED,
D_CRASH_SURVIVOR,2206,三陽工業,2025-04-17,70.00,2025-04-16,70.40,-1.00,-1.00,-1.00,-1.00,0.29,-0.29,2.14,-9.57,-1.00,true,BREAK_MA60,2025-04-21,69.30,85.99,0050,-10.82,-0.71,10.12,91.98,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,2207,和泰車,2025-04-24,607.00,2025-04-23,611.00,2.14,6.59,3.13,0.66,2.14,6.59,3.13,-9.06,-0.16,true,BREAK_MA60,2025-06-02,611.00,75.40,0050,-10.89,0.00,10.89,81.29,3,2025-03-31,2025-04-25,STRUCTURAL_SHIFT_UP,MODERATE,
D_CRASH_SURVIVOR,2221,TACHIA YUNG HO MACHINE INDUSTRY,2026-03-31,31.45,2026-03-30,31.00,5.41,0.79,16.53,,5.41,0.79,16.53,,-2.23,false,,,0.00,73.74,0050,-8.03,-2.05,5.97,64.64,4,2026-03-30,2026-03-31,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2235,I YUAN PRECISION IND CO LTD,2025-04-17,45.90,2025-04-16,45.70,0.76,0.76,0.76,0.76,1.09,2.40,5.77,-1.31,0.00,true,BREAK_MA60,2025-04-18,46.25,76.68,0050,-10.82,-5.38,5.44,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2247,汎德永業,2025-03-20,317.00,2025-03-19,314.00,0.00,-4.73,-4.73,-4.73,0.00,-13.25,-11.51,-8.52,-5.21,true,BREAK_MA60,2025-03-31,302.00,77.17,0050,-8.65,5.72,14.38,67.98,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2254,巨鎧精密-創,2026-03-31,70.40,2026-03-30,71.20,-3.41,-1.14,1.56,-3.13,-3.41,-1.14,1.56,,-5.26,true,BREAK_MA60,2026-05-07,68.20,80.07,0050,-8.03,3.04,11.07,64.64,4,2026-03-30,2026-03-31,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2337,旺宏,2026-03-31,120.50,2026-03-30,128.00,17.84,15.35,27.80,19.09,17.84,15.35,27.80,,-2.07,true,BREAK_MA60,2026-06-08,143.50,99.92,0050,-8.03,10.34,18.37,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2347,聯強,2026-03-31,76.20,2026-03-30,76.90,6.43,7.87,8.27,,6.43,7.87,8.27,,0.00,false,,,0.00,82.77,0050,-8.03,9.39,17.42,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2368,金像電,2026-03-31,890.00,2026-03-30,898.00,23.03,30.90,56.18,,23.03,30.90,56.18,,0.00,false,,,0.00,95.23,0050,-8.03,14.10,22.13,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2369,菱生,2026-03-31,29.40,2026-03-30,30.15,3.57,5.78,0.51,0.17,3.57,5.78,0.51,,-4.42,true,BREAK_MA60,2026-05-18,29.45,91.45,0050,-8.03,4.69,12.71,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2376,技嘉,2025-03-20,266.00,2025-03-19,264.00,-1.88,-1.88,-1.88,-1.88,-1.88,-16.35,-20.11,7.14,-3.57,true,BREAK_MA60,2025-03-27,261.00,70.30,0050,-8.65,-1.31,7.34,67.98,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2379,瑞昱,2025-04-18,513.00,2025-04-17,508.00,-1.17,-1.17,-1.17,-1.17,2.34,-2.73,0.00,11.70,-2.73,true,BREAK_MA60,2025-04-21,507.00,88.79,0050,-12.17,-7.13,5.04,90.90,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2380,虹光,2026-03-31,6.14,2026-03-30,6.13,-13.68,-13.68,-13.68,-13.68,-15.15,-11.89,-8.47,,-14.01,true,BREAK_MA60,2026-04-02,5.30,77.46,0050,-8.03,29.60,37.63,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2385,群光,2025-04-01,169.50,2025-03-31,168.00,-10.91,-10.91,-10.91,-10.91,-17.40,-15.63,-5.60,-23.30,-10.91,true,BREAK_MA60,2025-04-07,151.00,78.33,0050,-8.14,4.35,12.48,92.02,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2387,精元,2025-03-14,68.20,2025-03-13,68.00,-3.37,-6.45,-6.45,-6.45,-3.37,-7.33,-24.19,-23.17,-6.45,true,BREAK_MA60,2025-03-25,63.80,86.05,0050,-8.16,8.63,16.79,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2393,億光,2026-04-01,68.20,2026-03-31,66.80,2.20,7.48,5.13,-3.67,2.20,7.48,5.13,,-3.67,true,BREAK_MA60,2026-05-14,65.70,70.52,0050,-8.13,14.58,22.71,75.94,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2404,漢唐,2025-04-01,457.00,2025-03-31,456.50,0.11,0.11,0.11,0.11,0.55,0.33,-4.05,36.32,-1.97,true,BREAK_MA60,2025-04-02,457.50,97.74,0050,-8.14,7.67,15.80,92.02,3,2025-03-31,2025-04-25,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2404,漢唐,2025-04-22,450.00,2025-04-21,454.50,2.67,-1.78,-1.78,-1.78,2.67,-3.56,23.33,63.56,-1.89,true,BREAK_MA60,2025-04-30,442.00,98.26,0050,-14.01,4.36,18.38,89.62,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,CONFLICTED,
D_CRASH_SURVIVOR,2405,輔信,2025-03-20,22.25,2025-03-19,21.95,-6.52,-6.52,-6.52,-6.52,-6.52,-22.02,-30.34,-26.74,-6.74,true,BREAK_MA60,2025-03-27,20.80,80.82,0050,-8.65,0.46,9.11,67.98,2,2025-03-13,2025-03-19,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,2412,中華電,2025-04-17,129.00,2025-04-16,128.50,-1.55,-1.55,-1.55,-1.55,-1.55,-0.39,1.55,1.16,-1.55,true,BREAK_MA60,2025-04-21,127.00,89.83,0050,-10.82,0.39,11.21,91.98,3,2025-03-31,2025-04-25,STRUCTURAL_SHIFT_UP,MODERATE,
D_CRASH_SURVIVOR,2414,精技,2025-04-17,37.00,2025-04-16,37.35,1.22,1.22,1.22,1.22,1.22,4.59,15.27,25.14,0.00,true,BREAK_MA60,2025-04-18,37.45,89.68,0050,-10.82,-5.20,5.62,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2415,錩新,2026-03-31,28.70,2026-03-30,29.15,0.70,1.22,-3.66,-3.66,0.70,1.22,-7.32,,-5.05,true,BREAK_MA60,2026-04-23,27.65,76.85,0050,-8.03,7.37,15.39,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2423,固緯,2025-04-17,44.80,2025-04-16,44.80,-6.58,-6.58,-6.58,-6.58,-5.36,-5.47,-5.02,-1.12,-7.59,true,BREAK_MA60,2025-04-22,41.85,94.15,0050,-10.82,-1.43,9.39,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2426,鼎元,2026-04-01,33.90,2026-03-31,31.70,39.53,60.47,85.84,,39.53,60.47,85.84,,0.00,false,,,0.00,94.31,0050,-8.13,59.70,67.82,75.94,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2431,聯昌,2025-03-20,14.55,2025-03-19,14.50,7.90,-7.56,-7.56,-7.56,7.90,-7.56,-27.84,-22.68,-7.56,true,BREAK_MA60,2025-04-07,13.45,86.13,0050,-8.65,-1.02,7.63,67.98,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2433,互盛電,2025-04-16,50.80,2025-04-15,50.80,-0.79,-0.79,-0.79,-0.79,-1.18,-1.18,0.00,-3.15,-1.57,true,BREAK_MA60,2025-04-18,50.40,84.89,0050,-8.39,0.00,8.39,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2436,偉詮電,2026-03-31,61.40,2026-03-30,61.50,0.16,2.77,18.40,7.00,0.16,2.77,18.40,,-6.19,true,BREAK_MA60,2026-06-08,65.70,73.84,0050,-8.03,2.84,10.87,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2440,太空梭,2025-04-15,13.90,2025-04-14,13.55,4.68,8.63,4.32,-1.08,4.68,8.63,4.32,-11.15,-5.04,true,BREAK_MA60,2025-06-10,13.75,84.32,0050,-9.61,16.81,26.42,96.07,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,2440,太空梭,2025-04-28,15.35,2025-04-25,15.35,-10.42,-10.42,-10.42,-10.42,-9.12,-11.73,-4.56,-19.87,-11.40,true,PCT_-10,2025-05-05,13.75,91.47,0050,-10.16,15.41,25.58,60.45,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2441,超豐,2025-03-14,61.00,2025-03-13,60.70,0.00,0.00,0.00,0.00,0.33,-2.13,-11.64,-6.89,-0.82,true,BREAK_MA60,2025-03-19,61.00,74.84,0050,-8.16,-2.88,5.28,74.68,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2451,創見,2025-04-01,101.50,2025-03-31,100.50,-14.58,-14.58,-14.58,-14.58,-14.98,-1.97,0.00,-0.99,-16.95,true,BREAK_MA60,2025-04-08,86.70,76.98,0050,-8.14,15.12,23.26,92.02,3,2025-03-31,2025-04-25,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2451,創見,2025-04-18,100.50,2025-04-17,99.50,2.49,-1.29,2.49,-2.09,2.49,-1.29,2.49,-8.96,-6.47,true,BREAK_MA60,2025-06-20,98.40,81.41,0050,-12.17,-3.40,8.77,90.90,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,2453,凌群,2025-04-01,69.30,2025-03-31,67.40,-10.82,-10.82,-10.82,-10.82,-19.34,-13.71,-8.66,-17.17,-10.82,true,BREAK_MA60,2025-04-07,61.80,94.61,0050,-8.14,10.67,18.81,92.02,3,2025-03-31,2025-04-25,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2468,華經,2025-03-20,41.10,2025-03-19,40.50,55.23,13.87,52.80,47.20,55.23,13.87,52.80,71.78,0.00,true,BREAK_MA60,2025-06-09,60.50,98.72,0050,-8.65,10.35,19.01,67.98,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2468,華經,2025-04-14,52.60,2025-04-11,51.20,19.39,52.09,35.74,15.02,19.39,52.09,35.74,20.72,0.00,true,BREAK_MA60,2025-06-09,60.50,99.82,0050,-9.98,17.16,27.15,96.63,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,2471,資通,2025-04-01,59.40,2025-03-31,58.60,-10.44,-10.44,-10.44,-10.44,-14.14,-3.54,9.60,-6.06,-10.44,true,BREAK_MA60,2025-04-07,53.20,93.78,0050,-8.14,5.78,13.91,92.02,3,2025-03-31,2025-04-25,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2471,資通,2025-04-18,57.80,2025-04-17,57.30,17.99,9.52,1.38,1.38,17.99,9.52,1.38,-3.63,-2.42,true,BREAK_MA60,2025-05-19,58.60,95.03,0050,-12.17,-1.55,10.63,90.90,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2486,一詮,2026-03-31,146.00,2026-03-30,146.50,19.18,27.05,85.27,,19.18,27.05,85.27,,-4.11,false,,,0.00,94.05,0050,-8.03,7.33,15.35,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2488,漢平,2025-03-14,54.20,2025-03-13,54.20,0.18,0.18,0.18,0.18,1.11,-3.69,-14.76,-14.48,0.00,true,BREAK_MA60,2025-03-17,54.30,81.41,0050,-8.16,-1.45,6.71,74.68,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,CONFLICTED,
D_CRASH_SURVIVOR,2488,漢平,2026-03-31,48.10,2026-03-30,48.15,3.43,8.94,7.69,,3.43,8.94,7.69,,0.00,false,,,0.00,74.09,0050,-8.03,0.84,8.87,64.64,4,2026-03-30,2026-03-31,MOMENTUM_CONTINUATION,MODERATE,
D_CRASH_SURVIVOR,2491,吉祥全,2025-03-17,13.60,2025-03-14,13.60,0.37,-1.47,-4.41,-4.41,0.37,-1.47,-18.75,-24.26,-8.09,true,BREAK_MA60,2025-04-01,13.00,70.76,0050,-8.07,0.74,8.81,71.10,2,2025-03-13,2025-03-19,MOMENTUM_CONTINUATION,MODERATE,
D_CRASH_SURVIVOR,2493,揚博,2025-03-20,98.40,2025-03-19,97.20,-1.63,-4.07,-4.07,-4.07,-1.63,-15.24,-15.14,-0.10,-4.98,true,BREAK_MA60,2025-03-28,94.40,82.33,0050,-8.65,-2.80,5.85,67.98,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2495,普安,2026-03-31,33.80,2026-03-30,34.20,-5.33,-5.33,-5.33,-5.33,6.95,28.99,18.93,,-6.07,true,BREAK_MA60,2026-04-02,32.00,89.97,0050,-8.03,8.40,16.43,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2516,新建,2025-03-17,24.55,2025-03-14,24.40,1.43,-10.39,-10.39,-10.39,1.43,-13.03,-33.20,-28.72,-17.11,true,PCT_-10,2025-03-26,22.00,99.51,0050,-8.07,18.16,26.23,71.10,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2535,達欣工,2025-03-17,60.90,2025-03-14,60.70,0.00,-3.78,-10.02,-10.02,0.00,-3.78,-11.17,-4.43,-11.66,true,BREAK_MA60,2025-04-01,54.80,84.87,0050,-8.07,9.17,17.24,71.10,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2539,櫻花建,2025-04-15,51.08,2025-04-14,50.58,1.79,1.47,0.49,-0.33,1.79,1.47,0.49,2.77,-2.12,true,BREAK_MA60,2025-05-28,50.92,97.27,0050,-9.61,-2.10,7.51,96.07,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2546,根基,2025-03-17,79.53,2025-03-14,79.43,-0.95,-7.47,-15.18,-15.18,-0.95,-7.47,-6.17,-4.51,-15.18,true,BREAK_MA60,2025-04-07,67.45,79.92,0050,-8.07,17.76,25.83,71.10,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2546,根基,2025-04-18,73.87,2025-04-17,73.96,-2.30,-2.30,-2.30,-2.30,0.13,2.30,2.43,6.90,-2.30,true,BREAK_MA60,2025-04-21,72.17,91.81,0050,-12.17,-6.33,5.84,90.90,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,2547,日勝生,2025-04-15,12.45,2025-04-14,12.35,2.01,1.61,13.65,5.22,2.01,1.61,13.65,-1.61,-2.41,true,BREAK_MA60,2025-06-06,13.10,97.11,0050,-9.61,3.35,12.96,96.07,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2601,益航,2025-03-17,8.00,2025-03-14,8.00,-4.25,-8.38,-8.38,-8.38,-4.25,-12.50,-17.87,-24.75,-8.75,true,BREAK_MA60,2025-03-28,7.33,82.68,0050,-8.07,7.53,15.60,71.10,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2605,新興,2025-03-17,28.00,2025-03-14,27.75,-3.21,-7.86,-7.86,-7.86,-3.21,-12.14,-19.82,-17.86,-9.11,true,BREAK_MA60,2025-03-28,25.80,77.06,0050,-8.07,2.40,10.47,71.10,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2606,裕民,2025-03-17,75.50,2025-03-14,75.50,-6.09,-10.73,-10.73,-10.73,-6.09,-14.70,-31.52,-21.06,-11.26,true,PCT_-10,2025-03-28,67.40,96.74,0050,-8.07,13.36,21.44,71.10,2,2025-03-13,2025-03-19,MOMENTUM_FADING,STRONG,
D_CRASH_SURVIVOR,2612,中航,2025-03-14,46.80,2025-03-13,46.40,2.67,-1.18,-11.97,-11.97,2.67,-1.18,-13.68,-3.85,-11.97,true,BREAK_MA60,2025-04-07,41.20,80.68,0050,-8.16,16.00,24.16,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2615,萬海,2025-04-28,82.30,2025-04-25,82.20,4.13,11.79,43.38,13.61,4.13,11.79,43.38,10.81,-1.09,true,BREAK_MA60,2025-06-26,93.50,75.39,0050,-10.16,-1.32,8.84,60.45,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,2617,台航,2025-03-14,32.40,2025-03-13,32.10,0.00,-4.01,-6.64,-6.64,0.00,-4.01,-14.81,-10.34,-6.79,true,BREAK_MA60,2025-03-31,30.25,72.65,0050,-8.16,9.93,18.10,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2630,亞航,2025-04-16,37.45,2025-04-15,37.40,-4.01,-4.01,-4.01,-4.01,-2.40,0.67,11.88,-8.54,-5.34,true,BREAK_MA60,2025-04-21,35.95,93.84,0050,-8.39,7.01,15.40,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2634,漢翔,2025-04-18,47.10,2025-04-17,47.30,-1.70,-1.70,-1.70,-1.70,0.11,-1.91,-0.74,-11.46,-3.72,true,BREAK_MA60,2025-04-21,46.30,88.95,0050,-12.17,0.21,12.38,90.90,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2637,慧洋-KY,2025-03-20,80.10,2025-03-19,79.80,-5.12,-12.23,-12.23,-12.23,-5.12,-21.35,-25.09,-24.97,-14.23,true,BREAK_MA60,2025-03-31,70.30,89.67,0050,-8.65,6.12,14.77,67.98,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2640,TAIWAN TAXI CO LTD,2025-03-14,139.50,2025-03-13,139.50,-1.79,-4.30,-5.73,-5.73,-1.79,-4.30,-7.53,-3.58,-6.81,true,BREAK_MA60,2025-03-31,131.50,89.39,0050,-8.16,6.08,14.25,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2640,TAIWAN TAXI CO LTD,2025-04-18,128.00,2025-04-17,128.50,0.39,0.39,0.39,0.39,3.12,4.30,5.47,5.47,0.00,true,BREAK_MA60,2025-04-21,128.50,93.79,0050,-12.17,-6.55,5.63,90.90,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
